Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
"Niñas, niños y adolescentes que residen en viviendas sin agua en el Estado de Colima ",Desarrollo ,No Aplica,No Aplica ,Número de Personas,"Niñas, niños y adolescentes que residen en viviendas sin agua ",INEGI,"Muestra el número de niñas, niños y adolescentes que residen en viviendas acceso a servicios de agua potable por municipio",La ficha del metadato no se encuentra disponible.,
