Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población total de mujeres en el Estado de Colima,Demografía,No Aplica,No Aplica,Número de Mujeres,Población total de mujeres en el estado de Colima,INEGI,Muestra el número total de mujeres en el Estado de Colima por municipio,La ficha del metadato no se encuentra disponible.,
