Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población de 12 a 17 años en unión libre en el Estado de Colima,Protección ,No Aplica,No Aplica ,Número de Personas,Población de 12 a 17 años en unión libre,INEGI,Muestra el número de personas mayores de 12 y menor de 18 años que están unidos en pareja por municipio,La ficha del metadato no se encuentra disponible.,
