Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población Económicamente Activa de 12 a 14 años en el Estado de Colima,Protección ,No Aplica,No Aplica ,Número de Personas,Población Económicamente Activa de 12 a 14 años,INEGI,Muestra el número de personas económicamente activa de entre los 12 a 14 años edad por municipio,La ficha del metadato no se encuentra disponible.,
