Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Número de nacimientos de madres menores de 17 años en el Estado de Colima,Supervivencia,No Aplica,No Aplica ,Número de Personas,Número de nacimientos de madres menores de 17 años.,"Registros Administrativos, Nacimientos registrados por municipio de residencia habitual según grupos quinquenales de edad de la madre al nacimiento",Muestra el número de nacimientos donde la madre tenía menos 17 años de edad por Municipio,La ficha del metadato no se encuentra disponible.,
