Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
"Niñas, niños y adolescentes de 0 a 17 años en situación de pobreza en el Estado de Colima",Desarrollo ,No Aplica,No Aplica ,Número de Personas,"Niñas, niños y adolescentes de 0 a 17 años en situación de pobreza",Estimaciones del CONEVAL con base en la Encuesta Nacional de Ingresos y Gastos de los hogares ENIGH,"Muestra el número de niñas, niños y adolescentes de 0 a 17 años de edad qie se encuentran en situación de pobreza por municipio",La ficha del metadato no se encuentra disponible.,
