Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población Económicamente activa de 15 a 17 años en el Estado de Colima,Protección ,No Aplica,No Aplica ,Número de Personas,Población Económicamente activa de 15 a 17 años ,INEGI,Muestra el número de personas de entre los 15 a 17 años edad económicamente activas por municipio,La ficha del metadato no se encuentra disponible.,
