Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Viviendas particulares habitadas que no disponen de internet en el Estado de Colima,Participación ,No Aplica,No Aplica ,Número de casas ,Viviendas particulares habitadas que no disponen de internet,INEGI,Muestra el número de viviendas particulares habitadas que no disponen de internet por municipio,La ficha del metadato no se encuentra disponible.,
