Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población de 3 a 5 años que no asiste a la escuela en el Estado de Colima,Desarrollo ,No Aplica,No Aplica ,Número de Personas,Población de 3 a 5 años,INEGI,Muestra el número de personas de entre 3 a 5 años de edad que no asiste a la escuela en el Estado de Colima por municipio,La ficha del metadato no se encuentra disponible.,
