Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
"Niñas, Niños y Adolescentes que no asiste a la escuela en el Estado de Colima",Desarrollo ,No Aplica,No Aplica ,Número de Personas,"Niñas, Niños y Adolescentes que no asiste a la escuela",INEGI,"Muestra el número de Niñas, Niños y Adolescentes que no asiste a la escuela por municipio",La ficha del metadato no se encuentra disponible.,
