Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
"Niñas, niños y adolescentes de 0 a 17 años con discapacidad o limitación con afiliación a servicios de salud en el Estado de Colima",Protección ,No Aplica,No Aplica ,Número de Personas,"Niñas, niños y adolescentes de 0 a 17 años con discapacidad o limitación con afiliación a servicios de salud","Estimaciones de la SE-SIPINNA con base en datos del INEGI, CENSO 2020","Muestra el número de niñas, niños y adolescentes de 0 a 17 años con discapacidad o limitación con afiliación a servicios de salud por municipio",La ficha del metadato no se encuentra disponible.,
