Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
"Niños, niñas y adolescentes de 3 a 17 años con discapacidad 0 limitación que no asiste a la escuela en el Estado de Colima",Protección ,No Aplica,No Aplica ,Número de Personas,"Niños, niñas y adolescentes de 3 a 17 años con discapacidad que no asiste a la escuela",INEGI,"Muestra el número de niños, niñas y adolescentes de 3 a 17 años con discapacidad y limitación que no asiste a la escuela por municipio",La ficha del metadato no se encuentra disponible.,
