Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Mortalidad infantil en menores de 5 años en el estado de Colima,Supervivencia,No Aplica,No Aplica ,Número de Personas,     Menores de 5 años,INEGI,Muestra el número de personas menores a los 5 años de edad por municipio,La ficha del metadato no se encuentra disponible.,
