Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Viviendas que no disponen de teléfono fijo en el Estado de Colima,Participación ,No Aplica,No Aplica ,Número de casas ,Viviendas que no disponen de teléfono fijo,INEGI,Muestra el número de viviendas que no disponen de teléfono fijo por municipio,La ficha del metadato no se encuentra disponible.,
