Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población indígena de 3 a 17 años  en el Estado de Colima,Demografía,No Aplica,No Aplica,Población indígena de 3 a 17 años por municipio en el estado de Colima,Mide el número de población indígena de 3 a 17 años en el estado de Colima,INEGI,Muestra el número total de población indígena de 3 a 17 años de edad en el Estado de Colima por municipio,La ficha del metadato no se encuentra disponible.,
