Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población de 15 a 17 que no asiste a la escuela en el Estado de Colima,Desarrollo ,No Aplica,No Aplica ,Número de Personas,     Población de 15 a 17 ,INEGI,Muestra el numero de personas de entre los 15 a 17 años de edad que no asiste a la escuela en el Estado de Colima por municipio,La ficha del metadato no se encuentra disponible.,
