Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Población de 5 a 9 años sin derechohabiencia en el Estado de Colima,Supervivencia,No Aplica,No Aplica ,Número de Personas,Población de 5 a 9 años sin derechohabiencia,INEGI,Muestra el número de personas de entre los 5 y los 9 años de edad que no  cuentan con derecho al servicio médico en el IMSS (No Derechohabiencia)  por municipio,La ficha del metadato no se encuentra disponible.,
