Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Número de planteles educativos de nivel inicial en el Estado de Colima,Educación ,No Aplica,No Aplica ,Número de planteles de educación  inicial ,Inicial,SEP,Muestra el número de planteles educativos de nivel inicial por municipio,La ficha del metadato no se encuentra disponible.,
