Nombre,Dominio,Derecho,Dimensión,Unidad,des_fuente,Fuente,Descripcion,Nota,Estatal
Número de casos de violación en personas menores de edad en el Estado de Colima,Protección ,No Aplica,No Aplica ,Número de casos reportados,Número de casos de violación en personas menores de edad,INEGI,Muestra el número de casos de violación en personas menores de edad reportados en el 2020 por municipio,La ficha del metadato no se encuentra disponible.,
